id,is_high_priority
25-3102504,0
25-3106408,0
25-3096116,0
25-3104607,0
25-3102226,0
25-3105558,0
25-3105483,0
25-3106048,0
25-3099711,0
25-3103704,0
25-3105819,0
25-3105528,0
25-3105750,0
25-3106289,0
25-3106254,0
25-3103034,0
25-3105556,1
25-3106239,0
25-3103667,0
25-3102425,0
25-3097480,0
25-3104206,0
25-3103998,0
25-3105490,0
25-3101076,0
25-3106425,0
25-3096113,0
25-3103629,0
25-3105367,0
25-3103750,0
25-3101380,0
25-3105434,0
25-3105759,0
25-3106262,0
25-3105746,0
25-3106366,0
25-3098942,0
25-3106053,0
25-3102987,0
25-3105862,0
25-3106413,0
25-3105308,0
25-3104748,0
25-3106313,0
25-3105919,0
25-3106156,0
25-3105543,0
25-3104774,0
25-3105467,0
25-3099809,0
25-3105431,0
25-3104869,0
25-3104348,0
25-3103459,0
25-3105304,0
25-3105025,0
25-3104961,0
25-3103330,0
25-3100872,0
25-3104117,0
25-3099805,0
25-3100962,0
25-3104374,0
25-3100347,0
25-3103117,0
25-3103976,0
25-3103147,0
25-3104163,0
25-3103848,0
25-3103242,0
25-3102479,0
25-3100391,0
25-3102801,0
25-3103830,0
25-3101628,0
25-3102715,0
25-3100650,0
25-3103084,0
25-3103186,0
25-3103248,0
25-3101531,1
25-3102785,0
25-3101865,0
25-3101488,0
25-3103119,0
25-3102521,0
25-3101130,0
25-3101923,0
25-3101934,0
25-3101714,0
25-3102148,0
25-3102066,0
25-3100343,0
25-3102029,0
25-3101979,0
25-3101873,0
25-3101871,0
25-3101722,0
25-3101331,0
25-3099697,0
25-3096591,0
25-3101649,0
25-3099463,0
25-3101423,0
25-3101175,0
25-3101543,0
25-3101393,0
25-3101091,0
25-3101001,0
25-3099986,0
25-3098680,0
25-3101152,0
25-3100911,0
25-3098032,0
25-3100475,0
25-3100842,0
25-3098613,0
25-3100562,0
25-3100452,0
25-3098811,0
25-3100212,0
25-3096435,0
25-3100192,0
25-3099396,0
25-3099510,0
25-3099779,0
25-3100072,0
25-3098318,0
25-3099972,0
25-3098062,0
25-3099878,0
25-3099800,0
25-3096421,0
25-3097273,0
25-3096045,0
25-3099597,0
25-3099488,0
25-3099153,0
25-3099425,0
25-3099018,0
25-3099429,0
25-3099483,0
25-3098004,0
25-3097430,0
25-3098364,0
25-3098676,0
25-3097548,0
25-3096864,0
25-3098355,0
25-3098682,0
25-3098752,0
25-3098151,0
25-3098478,0
25-3096798,0
25-3096869,0
25-3096391,0
25-3098082,0
25-3098063,0
25-3097800,0
25-3097649,0
25-3097521,0
25-3097958,0
25-3097946,0
25-3097785,0
25-3097545,0
25-3097424,0
25-3097711,0
25-3096625,0
25-3096302,0
25-3096135,0
25-3095988,0
25-3096763,0
25-3096069,0
25-3096314,0
25-3096018,0
25-3095987,0
25-3107979,0
25-3113987,0
25-3114415,0
25-3112233,0
25-3114709,0
25-3110327,0
25-3109909,0
25-3113500,0
25-3109416,0
25-3109573,0
25-3110436,0
25-3106718,0
25-3106540,1
25-3111401,1
25-3108604,0
25-3107810,0
25-3109326,0
25-3109309,0
25-3111075,0
25-3108729,1
25-3107272,0
25-3108051,0
25-3114264,0
25-3111143,0
25-3109945,0
25-3110341,0
25-3113488,1
25-3114049,0
25-3114418,0
25-3109696,0
25-3111679,1
25-3111769,0
25-3108504,0
25-3114319,0
25-3114436,0
25-3112447,0
25-3108002,0
25-3112098,0
25-3112620,0
25-3106470,0
25-3109954,0
25-3114332,0
25-3108785,0
25-3113327,0
25-3109913,0
25-3113446,0
25-3108263,0
25-3112772,0
25-3108213,0
25-3112608,1
25-3114442,0
25-3108558,0
25-3111229,0
25-3109539,0
25-3112727,0
25-3109153,0
25-3106844,0
25-3113869,0
25-3113190,0
25-3113474,0
25-3109880,0
25-3114516,0
25-3113361,0
25-3107225,0
25-3114306,0
25-3110630,0
25-3113663,0
25-3111991,0
25-3110763,0
25-3114354,0
25-3109054,0
25-3113219,0
25-3110408,0
25-3108736,0
25-3114496,0
25-3113923,0
25-3111471,0
25-3113147,0
25-3109921,0
25-3111987,0
25-3111647,0
25-3108655,0
25-3107119,0
25-3113453,0
25-3108613,0
25-3111702,1
25-3110090,0
25-3113694,0
25-3106823,0
25-3107040,0
25-3112042,0
25-3114298,0
25-3111155,0
25-3114428,0
25-3110861,0
25-3110409,0
25-3108296,0
25-3113864,0
25-3112487,1
25-3112413,0
25-3111865,0
25-3114240,0
25-3114288,0
25-3114103,0
25-3111254,0
25-3106586,0
25-3112449,0
25-3109697,0
25-3110980,0
25-3114374,0
25-3113887,0
25-3113585,0
25-3113760,0
25-3114351,0
25-3113584,0
25-3114036,0
25-3114444,0
25-3114345,0
25-3113827,0
25-3114636,0
25-3114044,0
25-3114002,0
25-3113928,0
25-3114627,0
25-3114035,0
25-3114425,1
25-3114452,0
25-3114015,0
25-3114230,0
25-3111499,0
25-3113611,0
25-3108391,0
25-3110476,0
25-3110779,0
25-3112421,0
25-3108806,0
25-3112929,0
25-3113319,0
25-3113577,0
25-3112119,0
25-3113634,0
25-3113556,0
25-3113292,0
25-3112716,0
25-3112586,0
25-3112629,0
25-3113186,0
25-3112309,0
25-3112774,0
25-3112650,0
25-3113162,0
25-3111080,0
25-3112386,0
25-3112173,0
25-3113061,0
25-3111407,0
25-3111349,0
25-3112146,0
25-3110176,0
25-3111304,0
25-3109672,0
25-3109467,0
25-3111831,0
25-3110584,0
25-3111796,0
25-3111793,0
25-3107062,0
25-3110466,0
25-3111619,0
25-3111454,0
25-3109797,0
25-3111442,0
25-3111031,0
25-3109524,0
25-3111072,0
25-3109274,0
25-3111434,0
25-3109870,0
25-3110642,0
25-3110498,0
25-3108257,0
25-3109607,0
25-3107931,0
25-3110639,0
25-3110532,0
25-3110637,0
25-3110063,0
25-3110538,0
25-3109987,0
25-3110506,0
25-3109943,0
25-3109513,0
25-3109856,0
25-3109344,0
25-3106607,0
25-3107957,1
25-3108779,0
25-3109532,0
25-3106510,0
25-3108372,0
25-3109460,0
25-3107729,0
25-3108075,0
25-3108181,0
25-3108161,0
25-3106564,0
25-3109558,0
25-3108706,0
25-3109491,0
25-3108287,0
25-3108456,0
25-3109216,0
25-3106747,0
25-3108811,0
25-3107963,0
25-3108631,0
25-3108334,0
25-3108864,0
25-3108230,0
25-3106767,0
25-3107937,0
25-3107866,0
25-3106499,0
25-3106890,0
25-3106438,0
25-3108276,0
25-3106604,0
25-3107280,1
25-3107646,0
25-3107756,0
25-3107657,0
25-3106740,0
25-3106666,0
25-3106507,0
25-3106519,0
25-3106710,0
25-3121283,0
25-3116756,0
25-3118980,0
25-3117657,0
25-3117662,0
25-3117466,0
25-3117925,1
25-3117052,0
25-3120251,0
25-3118539,0
25-3115426,0
25-3116660,0
25-3115180,1
25-3121201,0
25-3119611,0
25-3118366,0
25-3117621,0
25-3115596,0
25-3118589,0
25-3121105,0
25-3115080,0
25-3116941,0
25-3116833,0
25-3116007,0
25-3117940,0
25-3117441,0
25-3120365,0
25-3116321,0
25-3119134,0
25-3115105,0
25-3121130,0
25-3117775,0
25-3118470,0
25-3115642,0
25-3120184,0
25-3117842,0
25-3120311,0
25-3118973,0
25-3118897,0
25-3119619,0
25-3115410,0
25-3119518,0
25-3116591,0
25-3114967,0
25-3114890,0
25-3115626,0
25-3120836,0
25-3116505,0
25-3115747,0
25-3119441,0
25-3117486,0
25-3117439,0
25-3120152,0
25-3120624,0
25-3119140,0
25-3121193,0
25-3120560,0
25-3119086,0
25-3115396,0
25-3121244,0
25-3121108,0
25-3116702,0
25-3121127,0
25-3121387,0
25-3121464,0
25-3121209,0
25-3121275,0
25-3121276,0
25-3121383,0
25-3120846,0
25-3121341,0
25-3121377,0
25-3121369,0
25-3121301,0
25-3121393,0
25-3120575,0
25-3120940,0
25-3120852,0
25-3121526,0
25-3121375,0
25-3121510,0
25-3118954,0
25-3119747,0
25-3121579,0
25-3117901,0
25-3121348,0
25-3121399,0
25-3120680,0
25-3120767,0
25-3120470,0
25-3116847,0
25-3119977,0
25-3119395,0
25-3120503,0
25-3117713,0
25-3119932,0
25-3119899,0
25-3119553,0
25-3116309,0
25-3119296,0
25-3118838,0
25-3120183,0
25-3117785,0
25-3118914,0
25-3116113,0
25-3119620,0
25-3119022,0
25-3119369,1
25-3118964,0
25-3118956,0
25-3119556,0
25-3119162,0
25-3118626,0
25-3118498,0
25-3118656,0
25-3119250,0
25-3116796,0
25-3118627,0
25-3118645,0
25-3118309,0
25-3118777,0
25-3118872,0
25-3116896,0
25-3118988,0
25-3117415,1
25-3118193,0
25-3117883,0
25-3116967,0
25-3117213,0
25-3116607,0
25-3117620,0
25-3117967,0
25-3117460,0
25-3117616,0
25-3117622,0
25-3117844,0
25-3116633,0
25-3117786,0
25-3117854,0
25-3117225,0
25-3116587,0
25-3117245,0
25-3117106,0
25-3117182,0
25-3117292,0
25-3117193,0
25-3116033,0
25-3117069,0
25-3117016,0
25-3116293,0
25-3115246,0
25-3116087,0
25-3116073,0
25-3116562,0
25-3115405,0
25-3116541,0
25-3115772,0
25-3115828,0
25-3115780,0
25-3115988,0
25-3115161,0
25-3115417,0
25-3115043,0
25-3115460,0
25-3114914,0
25-3115349,0
25-3114899,0
25-3114857,0
25-3125604,0
25-3124775,0
25-3124260,0
25-3124552,0
25-3122986,1
25-3124504,0
25-3123202,0
25-3125842,0
25-3124569,1
25-3124071,0
25-3124605,0
25-3125517,1
25-3125025,0
25-3125797,1
25-3124078,1
25-3123954,1
25-3122301,1
25-3124621,1
25-3123746,1
25-3122664,1
25-3123515,0
25-3121650,0
25-3123545,0
25-3123978,0
25-3125686,0
25-3125612,0
25-3122810,0
25-3123780,0
25-3123791,0
25-3125436,0
25-3123401,0
25-3122430,0
25-3125141,0
25-3125529,0
25-3124610,1
25-3124755,1
25-3124667,0
25-3121687,0
25-3124650,0
25-3124008,0
25-3124155,0
25-3124991,0
25-3123950,0
25-3123620,0
25-3124430,0
25-3122983,0
25-3122511,0
25-3123583,0
25-3124947,0
25-3124700,0
25-3124976,0
25-3123933,0
25-3122676,0
25-3124276,0
25-3125820,0
25-3124443,0
25-3125465,0
25-3125478,0
25-3124669,0
25-3124285,0
25-3125940,0
25-3125695,0
25-3123841,0
25-3124653,0
25-3124421,0
25-3125621,0
25-3125685,0
25-3125870,0
25-3124905,0
25-3124485,0
25-3124310,0
25-3125542,0
25-3124897,0
25-3122752,0
25-3125681,0
25-3125884,0
25-3125848,0
25-3125937,0
25-3123011,0
25-3125493,0
25-3125755,0
25-3124904,0
25-3125655,0
25-3124490,0
25-3123862,0
25-3125425,0
25-3123668,0
25-3125069,0
25-3125038,1
25-3124942,0
25-3124808,0
25-3124836,0
25-3124537,0
25-3124620,0
25-3124449,0
25-3123466,0
25-3124332,0
25-3124661,0
25-3124360,0
25-3124583,0
25-3124607,0
25-3124174,0
25-3124178,0
25-3123106,0
25-3122918,0
25-3123686,0
25-3123951,0
25-3123755,0
25-3123321,0
25-3123344,0
25-3123703,0
25-3123353,0
25-3122094,0
25-3123421,0
25-3123059,1
25-3122806,1
25-3122958,0
25-3122483,0
25-3123113,0
25-3121714,0
25-3122282,0
25-3122749,0
25-3122816,0
25-3121743,0
25-3122379,0
25-3122302,0
25-3121636,0
25-3122139,0
25-3121717,0
25-3121987,0
25-3127580,1
25-3130425,1
25-3128363,0
25-3130333,0
25-3127183,0
25-3130075,0
25-3126818,0
25-3128730,0
25-3127950,0
25-3127256,0
25-3129075,1
25-3128665,0
25-3127920,0
25-3127852,0
25-3128285,0
25-3130574,0
25-3128017,0
25-3128558,0
25-3127699,0
25-3128163,0
25-3126043,0
25-3127400,0
25-3128073,0
25-3129012,0
25-3127434,0
25-3127326,0
25-3130251,0
25-3129018,0
25-3126679,0
25-3129809,0
25-3129038,0
25-3127985,0
25-3127995,0
25-3127640,1
25-3129461,0
25-3130462,0
25-3128388,0
25-3130621,0
25-3128760,0
25-3130234,0
25-3127239,0
25-3131391,0
25-3129847,0
25-3128153,0
25-3131045,0
25-3126079,0
25-3130736,0
25-3128833,1
25-3130328,0
25-3130195,0
25-3127214,0
25-3129020,0
25-3129518,0
25-3128546,0
25-3129331,0
25-3127988,0
25-3128007,0
25-3130813,0
25-3127111,1
25-3128321,1
25-3127164,0
25-3128487,0
25-3128953,0
25-3128346,0
25-3126136,0
25-3128778,0
25-3126157,0
25-3129598,0
25-3130347,0
25-3127534,0
25-3130415,0
25-3126209,0
25-3126181,0
25-3129768,0
25-3129014,0
25-3126047,0
25-3131243,0
25-3129490,0
25-3127960,0
25-3128187,0
25-3130529,0
25-3129814,0
25-3130359,0
25-3130023,0
25-3129630,0
25-3130227,0
25-3130222,0
25-3128197,0
25-3131115,0
25-3129741,0
25-3130079,0
25-3128801,0
25-3129936,0
25-3127839,0
25-3130218,0
25-3130214,0
25-3130224,0
25-3127659,0
25-3130435,0
25-3130453,0
25-3130459,0
25-3130320,0
25-3129883,0
25-3130102,0
25-3127873,0
25-3127871,0
25-3126848,0
25-3130279,0
25-3131423,0
25-3131542,0
25-3130314,0
25-3130888,0
25-3126756,0
25-3131283,0
25-3131381,0
25-3130293,0
25-3130276,0
25-3127990,0
25-3127181,0
25-3129642,0
25-3131117,0
25-3130350,0
25-3130226,0
25-3129228,0
25-3130191,0
25-3129721,1
25-3129849,0
25-3129441,0
25-3130095,0
25-3129929,0
25-3126519,0
25-3129887,0
25-3127147,0
25-3129728,0
25-3128190,0
25-3129609,0
25-3128056,0
25-3129555,0
25-3128581,0
25-3126045,0
25-3128720,0
25-3128986,0
25-3129184,0
25-3128635,0
25-3128599,0
25-3128724,0
25-3128810,0
25-3129119,0
25-3127187,0
25-3129035,0
25-3126523,0
25-3129100,0
25-3128066,0
25-3127301,0
25-3128796,0
25-3128867,0
25-3126596,0
25-3128873,0
25-3129008,0
25-3128698,0
25-3126072,0
25-3128116,0
25-3128452,0
25-3128335,0
25-3126734,0
25-3126188,0
25-3127969,0
25-3128668,0
25-3127252,1
25-3128222,0
25-3127440,0
25-3128338,0
25-3128358,0
25-3128146,0
25-3127283,0
25-3127384,0
25-3128030,0
25-3127304,0
25-3127979,0
25-3127983,0
25-3127996,0
25-3125970,0
25-3127222,0
25-3127973,0
25-3127982,0
25-3127968,0
25-3127958,0
25-3127954,0
25-3127931,0
25-3127884,0
25-3127776,0
25-3127844,0
25-3127798,0
25-3127695,0
25-3127647,0
25-3127621,0
25-3127518,0
25-3126078,0
25-3127481,0
25-3127329,0
25-3127359,0
25-3126969,0
25-3127299,0
25-3126295,0
25-3127210,0
25-3127208,0
25-3127189,0
25-3127182,0
25-3126255,0
25-3126269,0
25-3126592,0
25-3127031,0
25-3126878,0
25-3126263,1
25-3126132,0
25-3126159,0
25-3126025,0
25-3139144,0
25-3133170,0
25-3133601,0
25-3131588,0
25-3134559,0
25-3138873,0
25-3134384,0
25-3135724,0
25-3136144,1
25-3138634,0
25-3135516,1
25-3133048,1
25-3134735,0
25-3138478,0
25-3139121,0
25-3138710,0
25-3137584,0
25-3132844,0
25-3137020,0
25-3139036,0
25-3136421,0
25-3136766,1
25-3135989,0
25-3137647,0
25-3138241,0
25-3137240,0
25-3136043,0
25-3133307,0
25-3134750,0
25-3136086,0
25-3138596,0
25-3135863,0
25-3138902,0
25-3136469,0
25-3138621,0
25-3137832,0
25-3136799,1
25-3133075,0
25-3131962,0
25-3132237,0
25-3137716,0
25-3134507,0
25-3137638,1
25-3136180,0
25-3134759,0
25-3136926,0
25-3137138,0
25-3138881,0
25-3133003,0
25-3132505,0
25-3139221,0
25-3132755,0
25-3136862,0
25-3138671,0
25-3135687,0
25-3135539,0
25-3133987,0
25-3134723,1
25-3136236,0
25-3137214,0
25-3131694,0
25-3136610,0
25-3138485,0
25-3137328,0
25-3135283,0
25-3131631,0
25-3138878,0
25-3134628,0
25-3133037,0
25-3133498,1
25-3137424,0
25-3137605,0
25-3139115,0
25-3133232,0
25-3138516,0
25-3138819,0
25-3136848,0
25-3138697,0
25-3138895,0
25-3138366,0
25-3138777,0
25-3139189,0
25-3136113,0
25-3135236,1
25-3139118,0
25-3138732,0
25-3136760,0
25-3137270,0
25-3134585,0
25-3136489,1
25-3139055,0
25-3138753,0
25-3133770,1
25-3138642,1
25-3137989,0
25-3138882,0
25-3135888,0
25-3137373,0
25-3136124,0
25-3138850,0
25-3136009,0
25-3137661,0
25-3136515,0
25-3138725,0
25-3137010,1
25-3138693,0
25-3138359,0
25-3137186,0
25-3139047,0
25-3135105,0
25-3135362,0
25-3134699,0
25-3134546,0
25-3131620,0
25-3138908,0
25-3138889,0
25-3138618,0
25-3138625,0
25-3139141,0
25-3138834,0
25-3139185,1
25-3138870,0
25-3138723,0
25-3137096,0
25-3138000,0
25-3138415,0
25-3138365,0
25-3134169,0
25-3138555,0
25-3138551,0
25-3138466,0
25-3138487,0
25-3137226,0
25-3137110,0
25-3136784,0
25-3137274,0
25-3137491,0
25-3137679,0
25-3137726,0
25-3136998,0
25-3137574,0
25-3135668,0
25-3137391,0
25-3137152,0
25-3137315,0
25-3137359,0
25-3132105,0
25-3137348,0
25-3136095,0
25-3135620,0
25-3137236,0
25-3136119,0
25-3137153,0
25-3135686,0
25-3135954,0
25-3136544,0
25-3136233,0
25-3135960,0
25-3136054,0
25-3135049,0
25-3136146,0
25-3135292,0
25-3135528,0
25-3135423,0
25-3133056,0
25-3135790,0
25-3136105,0
25-3133797,0
25-3136106,0
25-3136098,0
25-3133466,0
25-3132214,0
25-3135985,0
25-3133465,0
25-3133059,0
25-3132605,0
25-3135438,0
25-3134994,0
25-3135845,0
25-3135757,0
25-3135045,0
25-3135552,0
25-3135024,0
25-3135611,0
25-3135154,0
25-3134965,0
25-3132021,1
25-3134846,0
25-3131706,0
25-3134554,0
25-3134778,0
25-3134549,0
25-3134612,0
25-3133103,0
25-3132869,0
25-3134183,0
25-3134203,0
25-3134230,0
25-3132804,0
25-3132491,0
25-3132148,0
25-3131637,0
25-3131891,0
25-3133098,0
25-3133895,0
25-3133534,0
25-3133220,0
25-3133626,0
25-3133544,0
25-3133088,0
25-3132152,0
25-3132818,0
25-3133267,0
25-3133069,0
25-3132346,0
25-3133084,0
25-3132824,0
25-3131755,0
25-3132528,0
25-3131915,0
25-3131676,0
25-3131639,0
25-3131626,0
25-3131634,0
25-3131628,0
25-3131592,0
25-3131611,0
25-3131618,0
25-3142386,0
25-3140798,0
25-3145605,0
25-3145553,0
25-3146599,0
25-3141616,0
25-3144313,0
25-3145717,1
25-3146855,0
25-3146664,1
25-3144361,0
25-3139332,0
25-3147214,0
25-3144246,0
25-3141875,0
25-3142484,0
25-3140766,0
25-3147139,0
25-3142956,0
25-3140969,0
25-3139429,0
25-3145520,0
25-3145140,0
25-3140978,0
25-3147029,0
25-3146928,0
25-3144010,0
25-3141669,0
25-3141224,0
25-3144450,1
25-3147087,1
25-3141666,0
25-3144066,0
25-3146638,0
25-3144206,0
25-3146404,0
25-3140537,0
25-3147296,0
25-3143534,0
25-3144114,0
25-3146371,0
25-3147241,0
25-3139839,0
25-3141752,0
25-3147203,0
25-3145645,0
25-3147144,0
25-3145502,0
25-3140064,0
25-3147277,0
25-3139476,0
25-3143429,0
25-3146731,0
25-3145082,0
25-3143252,0
25-3143907,0
25-3143205,0
25-3144006,0
25-3142318,0
25-3142042,0
25-3140632,0
25-3145780,0
25-3142007,0
25-3146969,0
25-3143482,0
25-3147061,1
25-3139648,0
25-3147060,0
25-3147009,0
25-3147157,1
25-3142215,0
25-3139809,0
25-3141591,0
25-3144140,0
25-3147123,0
25-3144659,0
25-3140915,0
25-3144241,0
25-3146798,0
25-3141784,0
25-3143603,0
25-3143906,0
25-3145606,0
25-3142469,0
25-3145867,0
25-3142285,0
25-3141667,0
25-3147125,0
25-3140879,0
25-3144472,0
25-3143528,0
25-3141017,0
25-3141490,0
25-3145995,0
25-3143805,0
25-3147188,0
25-3147086,0
25-3147210,0
25-3144016,0
25-3146851,0
25-3147020,0
25-3142959,0
25-3146999,0
25-3146102,0
25-3147172,0
25-3147073,0
25-3143595,0
25-3146165,0
25-3142481,0
25-3147162,0
25-3147070,0
25-3143871,0
25-3147012,0
25-3146444,0
25-3147242,0
25-3147132,0
25-3147234,0
25-3147102,0
25-3147094,0
25-3147006,0
25-3140634,0
25-3145476,0
25-3145896,0
25-3146787,0
25-3145769,0
25-3141220,0
25-3145990,0
25-3146566,0
25-3143972,0
25-3147307,0
25-3142969,0
25-3146628,0
25-3146826,0
25-3140043,0
25-3146791,0
25-3143134,0
25-3146783,0
25-3144626,0
25-3139287,0
25-3144154,0
25-3145469,0
25-3144954,0
25-3145660,0
25-3146446,1
25-3146071,0
25-3145903,1
25-3144432,0
25-3146234,0
25-3145460,0
25-3146056,0
25-3145560,0
25-3146014,0
25-3145806,0
25-3144956,0
25-3144178,0
25-3145343,0
25-3145320,0
25-3145546,0
25-3145505,1
25-3145622,0
25-3144513,0
25-3145527,0
25-3145163,0
25-3142305,0
25-3144286,0
25-3144676,0
25-3144107,0
25-3144388,0
25-3144179,0
25-3144605,0
25-3143986,0
25-3144258,0
25-3143259,0
25-3143884,0
25-3143101,0
25-3144319,0
25-3142514,0
25-3143480,0
25-3144200,0
25-3142811,0
25-3144019,0
25-3142515,0
25-3143471,0
25-3143955,0
25-3143876,0
25-3143952,0
25-3143966,0
25-3143672,0
25-3143840,0
25-3143781,0
25-3141195,0
25-3143753,0
25-3143620,0
25-3141937,0
25-3142904,0
25-3143380,0
25-3142694,0
25-3142616,0
25-3142425,0
25-3141827,0
25-3142398,0
25-3142437,0
25-3143017,0
25-3142149,0
25-3141823,0
25-3142995,0
25-3142833,0
25-3142578,0
25-3141895,0
25-3142427,0
25-3142365,0
25-3142445,0
25-3142475,0
25-3139316,0
25-3142312,0
25-3140590,0
25-3141049,0
25-3142328,0
25-3140913,0
25-3139536,0
25-3141911,0
25-3139532,0
25-3140901,0
25-3141971,0
25-3142041,0
25-3140755,0
25-3142093,0
25-3141309,0
25-3139273,0
25-3141783,0
25-3141872,0
25-3141819,0
25-3141351,0
25-3141563,0
25-3140250,0
25-3140959,0
25-3140807,0
25-3139276,0
25-3140783,0
25-3139762,0
25-3140937,0
25-3140731,0
25-3139947,0
25-3140911,0
25-3140684,0
25-3140874,0
25-3140535,0
25-3140719,0
25-3140652,0
25-3139741,0
25-3139642,0
25-3139823,0
25-3139280,0
25-3139328,0
25-3139313,0
25-3139319,0
25-3154718,0
25-3150197,0
25-3151137,0
25-3152729,0
25-3149044,0
25-3155406,0
25-3150720,0
25-3148413,0
25-3152034,1
25-3153879,0
25-3149631,1
25-3152043,0
25-3155572,0
25-3151129,0
25-3148624,0
25-3155238,0
25-3154075,0
25-3155418,0
25-3147356,0
25-3155663,1
25-3150455,0
25-3147349,0
25-3149936,0
25-3155201,1
25-3152806,0
25-3155736,0
25-3153635,0
25-3149481,0
25-3150623,0
25-3153036,0
25-3155694,0
25-3148104,0
25-3151131,0
25-3147345,0
25-3154515,0
25-3155910,0
25-3148620,0
25-3150677,0
25-3151925,1
25-3154619,1
25-3151250,1
25-3148318,0
25-3155580,0
25-3151895,0
25-3153823,0
25-3152368,0
25-3151836,0
25-3147666,0
25-3154662,0
25-3153500,0
25-3155695,0
25-3153821,0
25-3152345,0
25-3155091,0
25-3150658,1
25-3153610,0
25-3154275,1
25-3151012,0
25-3154636,0
25-3155629,0
25-3155466,0
25-3154054,0
25-3155133,0
25-3155703,0
25-3155408,0
25-3150043,0
25-3154568,0
25-3149475,0
25-3155372,0
25-3155154,0
25-3150750,0
25-3155468,0
25-3150701,0
25-3154479,0
25-3152100,0
25-3155313,0
25-3147358,0
25-3155464,0
25-3154131,0
25-3154839,0
25-3155437,0
25-3152864,0
25-3149246,0
25-3155398,0
25-3151416,0
25-3151331,0
25-3152585,0
25-3154652,0
25-3151358,0
25-3150659,0
25-3154950,0
25-3153720,0
25-3150090,0
25-3149333,0
25-3155429,0
25-3154494,0
25-3153217,0
25-3153835,0
25-3151423,0
25-3149704,0
25-3153319,0
25-3152250,0
25-3148381,0
25-3153118,0
25-3147313,0
25-3153088,0
25-3154235,0
25-3153934,0
25-3155116,0
25-3153114,0
25-3153838,0
25-3155559,0
25-3154866,0
25-3153912,0
25-3153945,0
25-3155375,0
25-3155634,0
25-3155651,0
25-3154616,0
25-3155886,0
25-3155885,0
25-3155302,0
25-3155849,0
25-3155905,0
25-3154889,0
25-3154881,0
25-3155444,0
25-3150181,0
25-3153880,0
25-3154141,0
25-3155903,0
25-3155439,0
25-3152158,0
25-3151920,1
25-3155607,0
25-3155848,0
25-3155845,0
25-3155674,0
25-3149598,0
25-3150922,0
25-3155541,0
25-3155427,0
25-3155690,0
25-3155390,0
25-3152756,0
25-3153165,0
25-3155899,0
25-3155622,0
25-3155740,0
25-3155882,0
25-3147920,0
25-3154166,0
25-3155301,0
25-3150729,0
25-3154545,0
25-3154343,0
25-3152216,0
25-3155377,0
25-3155362,0
25-3153993,0
25-3153702,0
25-3155105,1
25-3154022,0
25-3154571,0
25-3154594,0
25-3154953,0
25-3154943,1
25-3154666,0
25-3154857,0
25-3152173,0
25-3153750,0
25-3152963,0
25-3153792,0
25-3153856,0
25-3154033,0
25-3153902,0
25-3153999,0
25-3154039,0
25-3154052,0
25-3152130,0
25-3152785,0
25-3154116,0
25-3154026,0
25-3150668,0
25-3153244,0
25-3152612,0
25-3148632,0
25-3152802,0
25-3154029,0
25-3154056,0
25-3154044,0
25-3152973,0
25-3153938,0
25-3153989,0
25-3148571,0
25-3152326,0
25-3153947,0
25-3153964,0
25-3153511,0
25-3152300,0
25-3153858,0
25-3153783,0
25-3153649,0
25-3153359,0
25-3152575,0
25-3153299,0
25-3152971,0
25-3153040,0
25-3153012,0
25-3153312,0
25-3153136,0
25-3153001,0
25-3152979,0
25-3152871,0
25-3151160,0
25-3152358,0
25-3152673,0
25-3152559,0
25-3152298,0
25-3151808,0
25-3151102,0
25-3151981,0
25-3150682,0
25-3150630,0
25-3152302,0
25-3152286,0
25-3151189,0
25-3152265,0
25-3152230,0
25-3151983,0
25-3151729,0
25-3152122,0
25-3147836,0
25-3151972,0
25-3150092,0
25-3150228,0
25-3149895,0
25-3148276,0
25-3150965,0
25-3150706,0
25-3151821,0
25-3151013,0
25-3150848,0
25-3150832,0
25-3151507,0
25-3151531,0
25-3150620,0
25-3148180,0
25-3150759,0
25-3147883,0
25-3150383,0
25-3150828,0
25-3149231,1
25-3150008,0
25-3150660,0
25-3150597,0
25-3150563,0
25-3150130,0
25-3150236,1
25-3149995,0
25-3150430,0
25-3150513,0
25-3150260,0
25-3150248,0
25-3149673,0
25-3148149,0
25-3147584,0
25-3149090,0
25-3149095,0
25-3149603,0
25-3147541,0
25-3149257,0
25-3147320,0
25-3149133,0
25-3147317,0
25-3148770,0
25-3148809,0
25-3148660,0
25-3148858,0
25-3148763,0
25-3148273,0
25-3148647,0
25-3148208,0
25-3148374,0
25-3147432,0
25-3148219,0
25-3147483,0
25-3147387,0
25-3147361,0
25-3147351,0
25-3165472,0
25-3156136,0
25-3158970,1
25-3165596,0
25-3159042,0
25-3164898,1
25-3156164,0
25-3156508,0
25-3160993,0
25-3161730,0
25-3165102,1
25-3160916,1
25-3161094,0
25-3157434,0
25-3165540,0
25-3165367,0
25-3161719,0
25-3157635,0
25-3162812,1
25-3162616,1
25-3159548,0
25-3164705,0
25-3164984,0
25-3161924,0
25-3165166,0
25-3165277,0
25-3161228,0
25-3159137,0
25-3165775,0
25-3161125,0
25-3159354,0
25-3165249,0
25-3161519,1
25-3159743,0
25-3156051,0
25-3158702,0
25-3163330,0
25-3158732,0
25-3165280,0
25-3165318,0
25-3163061,0
25-3165321,0
25-3158565,0
25-3156637,0
25-3165829,0
25-3157969,0
25-3164995,0
